LECROYWS4054HD,18796,Waveform
Segments,1,SegmentSize,250002
Segment,TrigTime,TimeSinceSegment1
#1,03-Sep-2025 13:27:02,0                 
Time,Ampl
-5.000108e-005,0.00262186
-4.999908e-005,-0.0006721705
-4.999708e-005,0.0008572009
-4.999508e-005,0.002151284
-4.999308e-005,-0.002789762
-4.999108e-005,-0.001025102
-4.998908e-005,-0.0009074584
-4.998708e-005,3.369323e-005
-4.998508e-005,0.0003866251
-4.998308e-005,-0.001142746
-4.998108e-005,-8.395073e-005
-4.997908e-005,0.000621913
-4.997708e-005,-0.0007898145
-4.997508e-005,0.002268928
-4.997308e-005,-0.0003192386
-4.997108e-005,-0.0007898145
-4.996908e-005,-0.001378034
-4.996708e-005,0.0008572009
-4.996508e-005,-0.0004368826
-4.996308e-005,-0.001966254
-4.996108e-005,-0.0007898145
-4.995908e-005,-0.003495626
-4.995708e-005,0.002151284
-4.995508e-005,-0.002672118
-4.995308e-005,0.003445368
-4.995108e-005,-0.0009074584
-4.994908e-005,-0.00302505
-4.994708e-005,0.002386572
-4.994508e-005,-0.002319186
-4.994308e-005,0.002033641
-4.994108e-005,-0.00126039
-4.993908e-005,-0.00184861
-4.993708e-005,-0.002083898
-4.993508e-005,0.000621913
-4.993308e-005,0.0009748449
-4.993108e-005,-0.001730966
-4.992908e-005,0.0008572009
-4.992708e-005,-0.003142694
-4.992508e-005,3.369323e-005
-4.992308e-005,-0.002083898
-4.992108e-005,0.002033641
-4.991908e-005,-0.00184861
-4.991708e-005,-0.00243683
-4.991508e-005,0.001210133
-4.991308e-005,0.002974792
-4.991108e-005,-0.005377929
-4.990908e-005,0.001445421
-4.990708e-005,0.001798353
-4.990508e-005,-0.001730966
-4.990308e-005,-0.001142746
-4.990108e-005,0.001445421
-4.989908e-005,-0.003966201
-4.989708e-005,0.00262186
-4.989508e-005,0.0005042691
-4.989308e-005,-0.003730913
-4.989108e-005,-0.001025102
-4.988908e-005,-0.003730913
-4.988708e-005,0.002739504
-4.988508e-005,-0.0003192386
-4.988308e-005,0.0009748449
-4.988108e-005,-0.0007898145
-4.987908e-005,-0.00184861
-4.987708e-005,-0.001495678
-4.987508e-005,0.0008572009
-4.987308e-005,-0.002201542
-4.987108e-005,-0.003142694
-4.986908e-005,0.001210133
-4.986708e-005,-0.004554421
-4.986508e-005,-0.0009074584
-4.986308e-005,-0.0002015947
-4.986108e-005,0.001327777
-4.985908e-005,-0.002672118
-4.985708e-005,0.0008572009
-4.985508e-005,-0.00126039
-4.985308e-005,-0.0005545266
-4.985108e-005,0.0005042691
-4.984908e-005,-0.002789762
-4.984708e-005,-0.00126039
-4.984508e-005,-0.0004368826
-4.984308e-005,-0.002789762
-4.984108e-005,-0.0006721705
-4.983908e-005,-0.0007898145
-4.983708e-005,0.0001513372
-4.983508e-005,-0.001730966
-4.983308e-005,-0.00126039
-4.983108e-005,0.0001513372
-4.982908e-005,-8.395073e-005
-4.982708e-005,-0.0005545266
-4.982508e-005,-0.001495678
-4.982308e-005,0.001210133
-4.982108e-005,-0.00126039
-4.981908e-005,0.001210133
-4.981708e-005,-8.395073e-005
-4.981508e-005,-0.001142746
-4.981308e-005,-8.395073e-005
-4.981108e-005,-0.0009074584
-4.980908e-005,-0.001966254
-4.980708e-005,0.003915944
-4.980508e-005,-0.002789762
-4.980308e-005,-0.002907406
-4.980108e-005,0.000739557
-4.979908e-005,0.001210133
-4.979708e-005,0.0008572009
-4.979508e-005,-0.0005545266
-4.979308e-005,0.000621913
-4.979108e-005,0.0003866251
-4.978908e-005,-0.001142746
-4.978708e-005,0.001798353
-4.978508e-005,-0.0003192386
-4.978308e-005,-0.004201489
-4.978108e-005,-0.002789762
-4.977908e-005,0.003445368
-4.977708e-005,-0.004201489
-4.977508e-005,-0.002201542
-4.977308e-005,0.00262186
-4.977108e-005,0.0001513372
-4.976908e-005,-0.001142746
-4.976708e-005,0.0009748449
-4.976508e-005,-0.0005545266
-4.976308e-005,0.000739557
-4.976108e-005,-0.001025102
-4.975908e-005,-0.004907353
-4.975708e-005,0.000739557
-4.975508e-005,0.001563065
-4.975308e-005,-0.001730966
-4.975108e-005,0.002504216
-4.974908e-005,-0.001495678
-4.974708e-005,0.002033641
-4.974508e-005,-0.001025102
-4.974308e-005,0.0003866251
-4.974108e-005,0.002504216
-4.973908e-005,-0.002201542
-4.973708e-005,-0.001025102
-4.973508e-005,0.0001513372
-4.973308e-005,0.000739557
-4.973108e-005,0.001563065
-4.972908e-005,-0.0007898145
-4.972708e-005,-0.00126039
-4.972508e-005,-0.00184861
-4.972308e-005,-0.001142746
-4.972108e-005,0.000621913
-4.971908e-005,0.0009748449
-4.971708e-005,-0.0007898145
-4.971508e-005,0.001915997
-4.971308e-005,-0.002319186
-4.971108e-005,-8.395073e-005
-4.970908e-005,0.001680709
-4.970708e-005,0.003680656
-4.970508e-005,0.0005042691
-4.970308e-005,-0.0007898145
-4.970108e-005,-0.00243683
-4.969908e-005,0.0009748449
-4.969708e-005,-0.004201489
-4.969508e-005,-0.00126039
-4.969308e-005,-0.001142746
-4.969108e-005,-0.0004368826
-4.968908e-005,0.001563065
-4.968708e-005,-0.001495678
-4.968508e-005,-0.0005545266
-4.968308e-005,0.000739557
-4.968108e-005,0.006974687
-4.967908e-005,-0.002907406
-4.967708e-005,-8.395073e-005
-4.967508e-005,-0.003495626
-4.967308e-005,-0.001142746
-4.967108e-005,3.369323e-005
-4.966908e-005,0.001327777
-4.966708e-005,0.0002689811
-4.966508e-005,-0.0006721705
-4.966308e-005,-0.004789709
-4.966108e-005,-0.0006721705
-4.965908e-005,0.001798353
-4.965708e-005,0.002857148
-4.965508e-005,-0.0009074584
-4.965308e-005,0.0002689811
-4.965108e-005,-0.002907406
-4.964908e-005,0.002151284
-4.964708e-005,0.002033641
-4.964508e-005,-0.002083898
-4.964308e-005,-0.00184861
-4.964108e-005,0.001445421
-4.963908e-005,-0.00126039
-4.963708e-005,-0.003142694
-4.963508e-005,0.002739504
-4.963308e-005,0.002033641
-4.963108e-005,-0.0006721705
-4.962908e-005,0.001210133
-4.962708e-005,0.000621913
-4.962508e-005,0.001915997
-4.962308e-005,-0.00126039
-4.962108e-005,-0.001966254
-4.961908e-005,-0.002554474
-4.961708e-005,0.005445315
-4.961508e-005,-0.0002015947
-4.961308e-005,0.0009748449
-4.961108e-005,0.0005042691
-4.960908e-005,-0.00302505
-4.960708e-005,-0.00126039
-4.960508e-005,-0.0003192386
-4.960308e-005,-0.0005545266
-4.960108e-005,0.0005042691
-4.959908e-005,0.0002689811
-4.959708e-005,0.0003866251
-4.959508e-005,-0.0009074584
-4.959308e-005,-0.0002015947
-4.959108e-005,-0.001966254
-4.958908e-005,0.00262186
-4.958708e-005,0.0001513372
-4.958508e-005,-0.0009074584
-4.958308e-005,-0.0006721705
-4.958108e-005,-0.0004368826
-4.957908e-005,-0.0003192386
-4.957708e-005,3.369323e-005
-4.957508e-005,-0.00126039
-4.957308e-005,0.0002689811
-4.957108e-005,0.0008572009
-4.956908e-005,0.001092489
-4.956708e-005,0.0002689811
-4.956508e-005,-0.0003192386
-4.956308e-005,-0.002672118
-4.956108e-005,-8.395073e-005
-4.955908e-005,-0.0005545266
-4.955708e-005,0.001327777
-4.955508e-005,0.002739504
-4.955308e-005,-0.001142746
-4.955108e-005,-0.003377982
-4.954908e-005,3.369323e-005
-4.954708e-005,0.001327777
-4.954508e-005,-0.003730913
-4.954308e-005,0.0009748449
-4.954108e-005,-0.001730966
-4.953908e-005,0.001327777
-4.953708e-005,0.000621913
-4.953508e-005,-0.004319133
-4.953308e-005,-0.002672118
-4.953108e-005,0.000739557
-4.952908e-005,0.002386572
-4.952708e-005,-8.395073e-005
-4.952508e-005,-0.00126039
-4.952308e-005,-0.002789762
-4.952108e-005,0.001210133
-4.951908e-005,0.003915944
-4.951708e-005,-0.001730966
-4.951508e-005,0.0002689811
-4.951308e-005,-0.0007898145
-4.951108e-005,-0.00184861
